,pobre,area,casal,genero,raca,escolaridade,atividade,aposentadoria,dom_tipo,agua_adeq,esgoto_ad,banheiro,paredes,casa_tipo,geladeira,maquina_lavar,tv,computador,internet,carro,moto,idade,n_moradores,n_criancas,n_adultos,densidade,fone_pc
132,0,urbano,solteiro,mulher,preto ou pardo,fundam completo,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,60,8,1,7,1.33333333333333,0.571428571428571
133,0,urbano,solteiro,mulher,preto ou pardo,medio completo,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,22,2,0,2,0.5,1.0
134,1,urbano,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,82,6,2,4,1.2,0.5
135,0,urbano,solteiro,mulher,branco,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,70,1,0,1,0.2,0.0
136,0,urbano,casado,homem,branco,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,65,4,0,4,0.666666666666667,0.5
137,0,urbano,solteiro,mulher,branco,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,77,1,0,1,0.166666666666667,0.0
138,0,urbano,casado,homem,preto ou pardo,superior incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,35,2,0,2,0.333333333333333,1.0
139,0,urbano,casado,mulher,preto ou pardo,medio completo,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,sim,nao,46,3,1,2,0.5,1.0
140,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,nao,nao,59,8,2,6,0.888888888888889,0.833333333333333
141,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,sim,nao,40,5,1,4,0.833333333333333,0.75
142,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,nao,80,3,0,3,0.6,1.0
143,1,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,44,3,0,3,0.75,0.333333333333333
144,0,urbano,casado,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,sim,45,4,1,4,0.5,1.0
145,0,urbano,casado,mulher,preto ou pardo,superior incompleto,ativo ocupado,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,sim,nao,55,3,0,3,0.5,1.0
146,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,nao,nao,nao,73,1,0,1,0.166666666666667,1.0
147,1,urbano,solteiro,mulher,preto ou pardo,fundam completo,ativo desocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,52,1,0,1,0.25,0.0
148,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,19,1,0,1,0.2,1.0
149,0,urbano,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,nao,nao,nao,72,1,0,1,0.166666666666667,1.0
150,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,nao,nao,nao,66,1,0,1,0.25,1.0
151,0,urbano,solteiro,mulher,branco,medio incompleto,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,alugado,sim,sim,sim,nao,sim,nao,nao,35,2,1,2,0.666666666666667,1.0
152,0,urbano,casado,mulher,preto ou pardo,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,sim,sim,sim,sim,nao,sim,33,3,1,2,1.0,1.0
154,1,urbano,casado,mulher,preto ou pardo,medio completo,inativo,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,nao,26,4,2,2,1.33333333333333,1.0
155,1,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,nao,nao,nao,nao,nao,43,1,0,1,0.25,0.0
156,0,urbano,solteiro,mulher,branco,medio completo,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,nao,nao,50,3,0,3,0.5,1.0
157,0,urbano,casado,homem,branco,medio incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,nao,66,3,0,3,1.0,1.0
158,0,urbano,casado,homem,branco,fundam completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,nao,sim,sim,nao,sim,sim,nao,25,3,1,2,0.6,1.0
159,0,urbano,casado,homem,preto ou pardo,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,sim,nao,38,3,1,2,0.6,1.0
160,0,urbano,casado,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,sim,sim,nao,sim,nao,nao,48,3,0,3,0.6,1.0
161,0,urbano,solteiro,mulher,preto ou pardo,medio completo,inativo,nao,casa,adequada,inadequado,sim,adequada,cedido,sim,sim,nao,nao,sim,nao,nao,56,2,0,2,0.4,1.0
162,0,urbano,casado,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,28,4,2,2,1.33333333333333,1.5
163,0,urbano,casado,homem,preto ou pardo,superior completo,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,65,4,0,4,0.5,1.0
164,0,urbano,solteiro,mulher,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,nao,27,2,1,1,0.666666666666667,1.0
165,0,urbano,casado,mulher,preto ou pardo,fundam completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,nao,51,4,0,4,0.8,0.75
166,0,urbano,solteiro,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,nao,nao,sim,51,2,0,2,0.4,1.0
167,0,urbano,solteiro,mulher,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,48,2,0,2,0.4,1.0
168,0,urbano,casado,homem,branco,fundam incompleto,ativo ocupado,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,nao,66,2,0,2,0.333333333333333,1.0
169,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,sim,nao,36,4,1,4,0.8,0.5
170,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,alugado,sim,sim,sim,sim,sim,sim,nao,36,2,0,2,0.5,1.0
171,0,urbano,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,nao,63,3,0,3,0.375,1.0
172,0,urbano,solteiro,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,61,1,0,1,0.25,0.0
173,0,urbano,casado,homem,branco,fundam incompleto,ativo ocupado,nao,apartamento,inadequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,46,3,1,2,0.75,1.0
174,1,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,nao,30,5,3,2,1.66666666666667,1.0
175,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,sim,sim,nao,nao,43,3,0,3,0.5,1.0
176,0,urbano,casado,homem,branco,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,56,2,0,2,0.333333333333333,1.0
177,0,urbano,casado,mulher,preto ou pardo,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,nao,40,2,0,2,0.333333333333333,1.0
178,1,urbano,solteiro,mulher,branco,medio completo,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,19,3,1,2,0.6,1.0
179,0,urbano,solteiro,mulher,preto ou pardo,superior incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,sim,nao,36,2,1,1,0.4,2.0
180,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,alugado,sim,sim,sim,nao,nao,nao,nao,75,1,0,1,0.333333333333333,1.0
181,1,urbano,casado,mulher,branco,medio completo,inativo,nao,casa,adequada,adequado,sim,adequada,alugado,sim,sim,sim,nao,sim,nao,nao,30,4,2,2,0.8,1.5
182,0,urbano,solteiro,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,nao,sim,nao,47,1,0,1,0.2,1.0
183,1,urbano,solteiro,mulher,preto ou pardo,fundam completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,nao,nao,sim,nao,sim,nao,nao,52,3,0,3,0.6,0.333333333333333
184,0,urbano,solteiro,homem,preto ou pardo,fundam incompleto,inativo,nao,apartamento,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,nao,nao,nao,71,1,0,1,0.25,0.0
185,1,urbano,casado,mulher,preto ou pardo,medio completo,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,sim,nao,35,3,1,2,1.0,1.0
186,1,urbano,solteiro,mulher,preto ou pardo,medio completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,28,3,2,2,0.6,0.5
187,0,urbano,solteiro,mulher,branco,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,sim,nao,35,2,0,2,0.4,1.0
188,0,urbano,casado,homem,preto ou pardo,fundam completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,sim,45,3,1,3,0.5,1.0
189,0,urbano,casado,mulher,branco,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,sim,nao,69,4,0,4,0.444444444444444,0.75
190,1,urbano,solteiro,mulher,branco,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,sim,sim,nao,sim,nao,nao,38,3,2,1,0.75,3.0
191,0,urbano,solteiro,mulher,branco,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,sim,nao,sim,sim,nao,nao,40,3,0,3,0.75,1.0
192,0,urbano,solteiro,homem,branco,superior completo,inativo,sim,apartamento,adequada,adequado,sim,adequada,alugado,nao,nao,sim,sim,sim,sim,sim,71,1,0,1,0.25,1.0
193,0,urbano,solteiro,mulher,preto ou pardo,medio completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,alugado,sim,nao,sim,sim,sim,nao,nao,33,2,0,2,1.0,1.0
194,0,urbano,solteiro,mulher,branco,superior completo,inativo,sim,apartamento,adequada,adequado,sim,adequada,alugado,sim,sim,sim,sim,sim,sim,nao,69,3,0,3,0.333333333333333,1.0
195,0,urbano,solteiro,mulher,branco,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,nao,nao,nao,nao,nao,48,2,0,2,0.4,0.5
196,0,urbano,casado,homem,preto ou pardo,medio completo,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,77,3,0,3,0.375,0.666666666666667
197,0,urbano,casado,homem,branco,superior completo,inativo,sim,apartamento,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,63,4,0,4,0.444444444444444,1.0
198,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,55,1,0,1,0.333333333333333,1.0
199,0,urbano,casado,homem,preto ou pardo,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,nao,sim,45,4,0,4,0.8,1.0
200,0,urbano,casado,homem,branco,medio completo,ativo ocupado,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,nao,nao,70,2,0,2,0.25,1.0
201,0,urbano,solteiro,mulher,preto ou pardo,medio incompleto,ativo ocupado,sim,apartamento,adequada,adequado,sim,adequada,proprio nao pago,nao,sim,sim,sim,sim,sim,sim,55,3,0,3,0.428571428571429,1.0
202,0,urbano,casado,mulher,preto ou pardo,medio completo,inativo,sim,apartamento,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,nao,77,2,0,2,0.285714285714286,0.5
203,0,urbano,casado,mulher,branco,fundam incompleto,inativo,nao,apartamento,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,sim,nao,58,4,1,3,0.571428571428571,1.33333333333333
204,0,urbano,casado,homem,branco,superior completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,sim,sim,nao,nao,58,4,1,4,0.571428571428571,1.0
205,0,urbano,casado,homem,preto ou pardo,superior incompleto,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,alugado,nao,sim,sim,sim,sim,sim,nao,31,4,2,2,0.571428571428571,1.0
206,0,urbano,solteiro,mulher,preto ou pardo,superior completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,proprio nao pago,sim,sim,sim,sim,sim,sim,nao,40,3,0,3,0.428571428571429,1.0
207,0,urbano,casado,mulher,preto ou pardo,superior completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,55,4,0,4,0.5,1.0
208,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,proprio nao pago,sim,sim,sim,nao,sim,sim,nao,37,5,2,3,0.714285714285714,1.0
209,0,urbano,solteiro,mulher,preto ou pardo,superior completo,inativo,sim,apartamento,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,nao,57,1,0,1,0.142857142857143,0.0
210,1,urbano,casado,mulher,preto ou pardo,medio completo,ativo desocupado,nao,apartamento,adequada,adequado,sim,adequada,cedido,nao,nao,sim,nao,sim,sim,nao,47,3,0,3,0.428571428571429,0.333333333333333
211,0,urbano,solteiro,homem,branco,fundam incompleto,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,cedido,nao,sim,sim,nao,sim,nao,nao,64,1,0,1,0.142857142857143,1.0
212,0,urbano,solteiro,mulher,branco,medio completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,proprio nao pago,nao,nao,sim,nao,sim,nao,nao,50,2,0,2,0.285714285714286,1.0
213,0,urbano,casado,mulher,preto ou pardo,fundam completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,nao,sim,39,4,1,3,0.8,1.33333333333333
214,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,nao,58,1,0,1,0.111111111111111,1.0
215,1,urbano,casado,homem,branco,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,44,7,1,6,1.0,1.0
216,0,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,nao,nao,55,3,0,3,0.75,1.0
217,0,urbano,casado,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,65,3,0,3,0.75,0.666666666666667
218,1,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,nao,nao,nao,30,4,2,2,1.0,1.0
219,1,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,nao,nao,44,4,1,3,0.666666666666667,0.666666666666667
220,0,urbano,solteiro,homem,preto ou pardo,medio completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,nao,26,2,0,2,0.5,1.0
221,0,urbano,solteiro,mulher,branco,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,nao,nao,nao,85,1,0,1,0.166666666666667,1.0
222,1,urbano,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,inadequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,nao,32,4,1,3,1.33333333333333,1.0
223,0,urbano,solteiro,mulher,branco,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,nao,73,2,0,2,0.666666666666667,1.0
224,0,urbano,casado,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,nao,nao,55,3,0,3,0.5,1.0
225,0,urbano,casado,homem,branco,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,nao,nao,sim,nao,sim,nao,sim,42,3,1,2,0.6,1.5
226,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,sim,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,nao,69,2,0,2,0.285714285714286,1.0
227,1,urbano,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,nao,52,6,3,3,0.857142857142857,1.33333333333333
228,0,urbano,casado,homem,preto ou pardo,superior completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,cedido,nao,sim,sim,sim,sim,nao,sim,52,3,0,3,0.6,1.0
229,0,urbano,casado,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,sim,nao,57,2,0,2,0.4,1.0
230,1,urbano,casado,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,nao,sim,sim,nao,sim,nao,nao,24,5,2,3,0.833333333333333,1.0
231,1,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,sim,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,nao,59,5,3,2,1.25,1.0
232,1,urbano,casado,homem,preto ou pardo,medio completo,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,nao,41,5,2,3,1.66666666666667,0.666666666666667
233,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,nao,23,2,0,2,0.4,1.0
234,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,53,3,0,3,1.0,1.0
235,0,urbano,solteiro,mulher,branco,superior completo,inativo,sim,apartamento,adequada,adequado,sim,adequada,alugado,sim,sim,sim,nao,sim,nao,nao,65,1,0,1,0.125,1.0
236,0,urbano,solteiro,mulher,preto ou pardo,medio completo,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,65,2,0,2,0.285714285714286,0.5
237,0,urbano,solteiro,mulher,branco,superior completo,inativo,sim,apartamento,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,74,1,0,1,0.111111111111111,1.0
238,0,urbano,casado,homem,branco,superior incompleto,inativo,sim,apartamento,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,72,2,0,2,0.2,1.0
239,0,urbano,casado,homem,branco,superior completo,inativo,sim,apartamento,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,66,2,0,2,0.2,1.0
240,0,urbano,casado,mulher,branco,superior completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,alugado,sim,sim,sim,sim,sim,sim,sim,40,4,2,3,0.4,1.33333333333333
241,0,urbano,solteiro,mulher,preto ou pardo,medio completo,inativo,sim,apartamento,adequada,adequado,sim,adequada,cedido,nao,nao,sim,sim,sim,nao,nao,81,2,0,2,0.2,1.0
242,0,urbano,solteiro,mulher,branco,superior completo,inativo,sim,apartamento,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,sim,nao,81,1,0,1,0.111111111111111,1.0
243,0,urbano,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,sim,64,2,0,2,0.333333333333333,1.0
244,0,urbano,casado,homem,branco,superior completo,inativo,sim,apartamento,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,71,2,0,2,0.2,1.0
245,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,37,4,2,2,0.666666666666667,1.0
246,0,urbano,solteiro,mulher,branco,superior completo,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,nao,nao,72,2,0,2,0.181818181818182,1.0
247,0,urbano,casado,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,sim,nao,22,2,0,2,0.5,1.0
248,0,urbano,casado,homem,branco,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,sim,nao,63,3,0,3,0.375,0.666666666666667
249,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,39,3,1,2,0.75,1.0
250,0,urbano,solteiro,mulher,branco,medio completo,inativo,sim,casa,adequada,adequado,sim,adequada,alugado,nao,sim,sim,nao,nao,nao,nao,74,1,0,1,0.166666666666667,1.0
251,0,urbano,solteiro,mulher,preto ou pardo,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,sim,nao,58,7,3,4,1.4,1.0
252,0,urbano,solteiro,homem,branco,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,sim,nao,32,3,0,3,0.333333333333333,1.0
253,0,urbano,solteiro,homem,preto ou pardo,fundam completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,sim,nao,56,1,0,1,0.25,1.0
254,0,urbano,solteiro,mulher,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,sim,nao,49,4,1,4,0.666666666666667,0.75
255,0,urbano,solteiro,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,sim,nao,24,2,0,2,0.222222222222222,1.0
256,0,urbano,solteiro,homem,preto ou pardo,superior incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,sim,sim,sim,sim,nao,nao,55,1,0,1,0.25,1.0
257,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,sim,sim,sim,sim,sim,nao,50,4,0,4,0.444444444444444,1.0
258,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,sim,nao,54,2,0,2,0.2,1.0
259,0,urbano,casado,homem,preto ou pardo,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,sim,nao,34,3,1,2,0.3,1.0
